Epoche,Train-Acc,Val-Acc,Loss,Epoch-Zeit (s)
1,85.43,90.83,30.3436,42.36
2,96.73,98.83,8.3961,42.48
3,98.77,91.83,4.5697,42.44
4,98.33,96.00,5.1233,42.42
5,98.97,98.67,2.5543,42.39
6,99.67,98.50,0.9142,42.34
